Passenger ID,Longest Run
5313,8
5318,8
5355,8
5359,8
5375,8
5402,8
5417,8
5439,8
5440,8
5443,8
5449,8
5466,8
5476,8
5487,8
5494,8
5498,8
5499,8
5573,8
5583,8
5602,8
5609,8
5626,8
5628,8
5635,8
5636,8
5648,8
5653,8
5665,8
5674,8
5683,8
5699,8
5700,8
5702,8
5706,8
5710,8
5720,8
5723,8
5724,8
5725,8
5737,8
5742,8
5743,8
5754,8
5761,8
5768,8
5775,8
5789,8
5797,8
5813,8
5821,8
5855,8
5866,8
5886,8
5896,8
5903,8
5926,8
5931,8
5933,8
5942,8
5957,8
5962,8
5995,8
5998,8
6007,8
6010,8
6017,8
6041,8
6045,8
6053,8
6056,8
6069,8
6071,8
6083,8
6086,8
6101,8
6104,8
6114,8
6122,8
6136,8
6140,8
6143,8
6160,8
6165,8
6176,8
6197,8
6205,8
6293,8
6310,8
6317,8
6345,8
6350,8
6357,8
6364,8
6390,8
6396,8
6410,8
6412,8
6435,8
6438,8
6458,8
6474,8
6501,8
6519,8
6521,8
6522,8
6553,8
6554,8
6565,8
6567,8
6589,8
6701,8
6719,8
6720,8
6745,8
6812,8
6814,8
6815,8
6824,8
6829,8
6836,8
6847,8
6851,8
6866,8
6893,8
6897,8
6898,8
6904,8
6912,8
6937,8
6938,8
6942,8
6951,8
6975,8
6983,8
7000,8
7004,8
7064,8
7099,8
7104,8
7110,8
7121,8
7151,8
7172,8
7175,8
7176,8
7194,8
7246,8
7271,8
7286,8
7288,8
7326,8
7338,8
7347,8
7380,8
7381,8
7384,8
7392,8
7395,8
7403,8
7414,8
7437,8
7447,8
7450,8
7476,8
7489,8
7503,8
7510,8
7530,8
7543,8
7545,8
7550,8
7556,8
7558,8
7571,8
7573,8
7586,8
7590,8
7594,8
7597,8
7623,8
7633,8
7652,8
7653,8
7654,8
7657,8
7658,8
7700,8
7710,8
7712,8
7728,8
7733,8
7735,8
7742,8
7753,8
7768,8
7800,8
7821,8
7833,8
7835,8
7844,8
7854,8
7860,8
7866,8
7889,8
7900,8
7924,8
7948,8
7950,8
7956,8
7987,8
8004,8
8005,8
8006,8
8015,8
8023,8
8030,8
8042,8
8046,8
8059,8
8076,8
8091,8
8095,8
8105,8
8106,8
8112,8
8115,8
8130,8
8159,8
8169,8
8172,8
8195,8
8200,8
8204,8
8211,8
8230,8
8253,8
8256,8
8266,8
8273,8
8277,8
8286,8
8316,8
8327,8
8336,8
8371,8
8372,8
8465,8
8466,8
8471,8
8511,8
8513,8
8521,8
8545,8
8574,8
8581,8
8585,8
8593,8
8595,8
8614,8
8653,8
8656,8
8659,8
8661,8
8662,8
8667,8
8682,8
8721,8
8722,8
8724,8
8732,8
8733,8
8746,8
8747,8
8758,8
8759,8
8763,8
8771,8
8793,8
8801,8
8808,8
8830,8
8835,8
8867,8
8877,8
8882,8
8896,8
8910,8
8930,8
8945,8
8947,8
8951,8
8964,8
8977,8
8983,8
8986,8
8993,8
9014,8
9033,8
9042,8
9061,8
9067,8
9097,8
9111,8
9125,8
9146,8
9152,8
9174,8
9177,8
9179,8
9184,8
9188,8
9217,8
9225,8
9233,8
9238,8
9242,8
9247,8
9265,8
9281,8
9288,8
9302,8
9340,8
9345,8
9363,8
9404,8
9421,8
9443,8
9473,8
9493,8
9499,8
9535,8
9621,8
9672,8
9679,8
9686,8
9703,8
9713,8
9723,8
9749,8
9750,8
9761,8
9777,8
9779,8
9791,8
9829,8
9833,8
9856,8
9864,8
9885,8
9894,8
9904,8
9919,8
9922,8
9930,8
9932,8
9937,8
9942,8
9944,8
9947,8
9964,8
9974,8
9978,8
9987,8
10017,8
10022,8
10040,8
10043,8
10048,8
10057,8
10087,8
10203,8
10238,8
10266,8
10310,8
10315,8
10325,8
10330,8
10350,8
10368,8
10371,8
10379,8
10401,8
10424,8
10431,8
10442,8
10447,8
10449,8
10452,8
10467,8
10476,8
10484,8
10492,8
10494,8
10503,8
10523,8
10548,8
10559,8
10564,8
10620,8
10644,8
10653,8
10658,8
10685,8
10701,8
10702,8
10716,8
10719,8
10731,8
10756,8
10762,8
10764,8
10776,8
10785,8
10786,8
10808,8
10812,8
10833,8
10945,8
10963,8
10985,8
11027,8
11043,8
11047,8
11059,8
11067,8
11090,8
11111,8
11114,8
11123,8
11158,8
11176,8
11192,8
11193,8
11201,8
11208,8
11211,8
11212,8
11214,8
11221,8
11224,8
11225,8
11275,8
11284,8
11285,8
11307,8
11322,8
11326,8
11368,8
11400,8
11466,8
11508,8
11559,8
11571,8
11577,8
11651,8
11699,8
11812,8
11847,8
11871,8
11872,8
11880,8
11889,8
11897,8
11946,8
11953,8
11954,8
12001,8
12004,8
12005,8
12088,8
12111,8
12113,8
12244,8
12273,8
12354,8
12373,8
12389,8
12516,8
12557,8
12687,8
12862,8
12891,8
12906,8
12940,8
12981,8
13215,8
13232,8
13365,8
13456,8
13462,8
13605,8
13627,8
13636,8
13657,8
13668,8
13669,8
13682,8
13696,8
13803,8
13838,8
4,7
11,7
21,7
28,7
33,7
40,7
91,7
134,7
142,7
171,7
177,7
183,7
215,7
219,7
224,7
225,7
246,7
250,7
252,7
259,7
260,7
265,7
292,7
296,7
299,7
302,7
308,7
328,7
338,7
339,7
341,7
344,7
370,7
376,7
380,7
385,7
387,7
388,7
403,7
412,7
420,7
425,7
432,7
434,7
440,7
508,7
513,7
522,7
532,7
536,7
537,7
560,7
564,7
568,7
569,7
571,7
586,7
590,7
599,7
610,7
615,7
639,7
640,7
644,7
657,7
659,7
661,7
677,7
688,7
704,7
708,7
713,7
730,7
731,7
745,7
751,7
753,7
769,7
780,7
781,7
791,7
797,7
800,7
807,7
810,7
821,7
826,7
836,7
851,7
868,7
869,7
875,7
883,7
893,7
898,7
904,7
906,7
913,7
923,7
935,7
938,7
946,7
956,7
957,7
961,7
962,7
967,7
977,7
979,7
980,7
988,7
991,7
999,7
1005,7
1009,7
1011,7
1015,7
1031,7
1036,7
1037,7
1038,7
1043,7
1044,7
1048,7
1066,7
1073,7
1087,7
1099,7
1101,7
1107,7
1115,7
1130,7
1132,7
1134,7
1145,7
1154,7
1219,7
1220,7
1221,7
1223,7
1228,7
1234,7
1238,7
1243,7
1251,7
1264,7
1270,7
1278,7
1298,7
1309,7
1319,7
1347,7
1350,7
1353,7
1356,7
1365,7
1374,7
1377,7
1392,7
1394,7
1396,7
1398,7
1409,7
1410,7
1422,7
1427,7
1431,7
1433,7
1439,7
1453,7
1458,7
1462,7
1471,7
1518,7
1520,7
1523,7
1535,7
1540,7
1545,7
1561,7
1566,7
1570,7
1580,7
1583,7
1602,7
1608,7
1619,7
1628,7
1632,7
1641,7
1645,7
1649,7
1650,7
1655,7
1659,7
1667,7
1674,7
1675,7
1681,7
1688,7
1698,7
1702,7
1710,7
1722,7
1730,7
1747,7
1755,7
1778,7
1788,7
1798,7
1813,7
1820,7
1830,7
1845,7
1855,7
1866,7
1872,7
1883,7
1892,7
1893,7
1906,7
1911,7
1913,7
1916,7
1922,7
1936,7
1938,7
1957,7
1958,7
1976,7
1979,7
1984,7
1986,7
1988,7
1998,7
2000,7
2018,7
2024,7
2038,7
2043,7
2049,7
2062,7
2074,7
2122,7
2130,7
2150,7
2186,7
2192,7
2207,7
2208,7
2213,7
2224,7
2227,7
2229,7
2234,7
2239,7
2245,7
2248,7
2250,7
2256,7
2257,7
2261,7
2271,7
2275,7
2278,7
2297,7
2310,7
2315,7
2316,7
2334,7
2370,7
2382,7
2390,7
2410,7
2414,7
2417,7
2418,7
2426,7
2430,7
2439,7
2447,7
2451,7
2454,7
2455,7
2460,7
2466,7
2469,7
2471,7
2473,7
2475,7
2476,7
2496,7
2513,7
2517,7
2531,7
2532,7
2543,7
2549,7
2572,7
2574,7
2578,7
2579,7
2601,7
2605,7
2611,7
2623,7
2629,7
2634,7
2636,7
2639,7
2644,7
2650,7
2655,7
2673,7
2674,7
2675,7
2689,7
2690,7
2705,7
2716,7
2718,7
2719,7
2729,7
2731,7
2753,7
2763,7
2765,7
2774,7
2784,7
2787,7
2803,7
2813,7
2822,7
2834,7
2874,7
2875,7
2893,7
2894,7
2909,7
2913,7
2914,7
2918,7
2925,7
2929,7
2934,7
2937,7
2938,7
2942,7
2943,7
2952,7
2953,7
2960,7
2977,7
2991,7
3011,7
3015,7
3018,7
3030,7
3054,7
3080,7
3108,7
3113,7
3114,7
3116,7
3118,7
3135,7
3142,7
3144,7
3146,7
3155,7
3159,7
3161,7
3172,7
3181,7
3183,7
3194,7
3195,7
3203,7
3226,7
3239,7
3244,7
3245,7
3255,7
3261,7
3263,7
3267,7
3271,7
3273,7
3275,7
3285,7
3308,7
3310,7
3328,7
3333,7
3359,7
3369,7
3383,7
3392,7
3401,7
3438,7
3440,7
3444,7
3445,7
3448,7
3455,7
3459,7
3464,7
3476,7
3497,7
3509,7
3522,7
3528,7
3542,7
3557,7
3566,7
3571,7
3575,7
3588,7
3592,7
3596,7
3627,7
3638,7
3640,7
3643,7
3644,7
3648,7
3652,7
3676,7
3693,7
3722,7
3741,7
3742,7
3745,7
3751,7
3757,7
3768,7
3782,7
3787,7
3791,7
3798,7
3806,7
3817,7
3829,7
3847,7
3868,7
3871,7
3886,7
3908,7
3914,7
3925,7
3926,7
3944,7
3947,7
3958,7
3967,7
3971,7
3980,7
3982,7
3985,7
3990,7
3999,7
4000,7
4007,7
4021,7
4022,7
4038,7
4077,7
4084,7
4099,7
4108,7
4110,7
4123,7
4131,7
4135,7
4147,7
4149,7
4151,7
4157,7
4162,7
4176,7
4205,7
4211,7
4221,7
4222,7
4236,7
4239,7
4263,7
4264,7
4281,7
4282,7
4287,7
4291,7
4293,7
4300,7
4306,7
4308,7
4326,7
4333,7
4337,7
4350,7
4356,7
4357,7
4358,7
4360,7
4394,7
4396,7
4400,7
4418,7
4423,7
4424,7
4439,7
4462,7
4469,7
4478,7
4482,7
4485,7
4489,7
4492,7
4503,7
4512,7
4524,7
4536,7
4537,7
4539,7
4540,7
4544,7
4561,7
4574,7
4575,7
4583,7
4586,7
4606,7
4612,7
4621,7
4624,7
4630,7
4640,7
4643,7
4666,7
4667,7
4668,7
4685,7
4693,7
4694,7
4701,7
4702,7
4709,7
4715,7
4740,7
4753,7
4754,7
4778,7
4783,7
4794,7
4803,7
4807,7
4818,7
4822,7
4841,7
4849,7
4853,7
4860,7
4869,7
4877,7
4881,7
4888,7
4893,7
4921,7
4942,7
4944,7
4952,7
4978,7
4980,7
4982,7
4984,7
4989,7
4991,7
5008,7
5030,7
5033,7
5037,7
5038,7
5048,7
5059,7
5062,7
5080,7
5121,7
5126,7
5132,7
5137,7
5159,7
5163,7
5183,7
5186,7
5194,7
5196,7
5209,7
5216,7
5227,7
5232,7
5237,7
5243,7
5249,7
5250,7
5266,7
5267,7
5272,7
5277,7
5282,7
5301,7
5311,7
5319,7
5334,7
5339,7
5347,7
5358,7
5364,7
5367,7
5371,7
5374,7
5378,7
5395,7
5396,7
5405,7
5412,7
5421,7
5458,7
5460,7
5468,7
5470,7
5480,7
5482,7
5484,7
5495,7
5500,7
5504,7
5509,7
5516,7
5525,7
5526,7
5538,7
5539,7
5545,7
5551,7
5554,7
5556,7
5569,7
5571,7
5578,7
5584,7
5586,7
5589,7
5595,7
5620,7
5631,7
5639,7
5645,7
5650,7
5657,7
5676,7
5682,7
5684,7
5686,7
5688,7
5689,7
5695,7
5698,7
5714,7
5728,7
5752,7
5762,7
5766,7
5770,7
5774,7
5782,7
5805,7
5811,7
5836,7
5843,7
5872,7
5921,7
5924,7
5928,7
5930,7
5946,7
5952,7
5953,7
5970,7
5975,7
5979,7
5980,7
5982,7
5999,7
6004,7
6012,7
6013,7
6015,7
6037,7
6040,7
6046,7
6072,7
6077,7
6092,7
6116,7
6126,7
6127,7
6133,7
6134,7
6154,7
6164,7
6168,7
6175,7
6184,7
6193,7
6201,7
6220,7
6236,7
6246,7
6255,7
6258,7
6270,7
6283,7
6295,7
6299,7
6306,7
6335,7
6342,7
6343,7
6344,7
6349,7
6368,7
6375,7
6400,7
6415,7
6418,7
6430,7
6441,7
6442,7
6455,7
6460,7
6481,7
6486,7
6524,7
6526,7
6531,7
6532,7
6545,7
6555,7
6558,7
6570,7
6572,7
6583,7
6590,7
6594,7
6600,7
6604,7
6616,7
6655,7
6678,7
6708,7
6711,7
6729,7
6730,7
6740,7
6747,7
6753,7
6769,7
6774,7
6782,7
6787,7
6795,7
6801,7
6820,7
6863,7
6877,7
6906,7
6918,7
6923,7
6927,7
6940,7
6950,7
6953,7
6976,7
6984,7
7028,7
7053,7
7073,7
7076,7
7080,7
7082,7
7083,7
7098,7
7112,7
7117,7
7124,7
7126,7
7131,7
7136,7
7149,7
7189,7
7210,7
7220,7
7222,7
7259,7
7324,7
7331,7
7341,7
7342,7
7346,7
7353,7
7369,7
7375,7
7393,7
7418,7
7429,7
7430,7
7444,7
7457,7
7469,7
7484,7
7497,7
7506,7
7513,7
7527,7
7542,7
7553,7
7562,7
7575,7
7579,7
7580,7
7585,7
7589,7
7591,7
7605,7
7608,7
7611,7
7613,7
7617,7
7624,7
7650,7
7663,7
7676,7
7707,7
7720,7
7741,7
7745,7
7746,7
7754,7
7759,7
7766,7
7776,7
7780,7
7784,7
7789,7
7792,7
7796,7
7803,7
7812,7
7820,7
7829,7
7834,7
7836,7
7838,7
7846,7
7849,7
7853,7
7867,7
7869,7
7872,7
7879,7
7884,7
7897,7
7911,7
7913,7
7938,7
7949,7
7953,7
7971,7
7979,7
7996,7
7997,7
7998,7
8003,7
8014,7
8037,7
8047,7
8068,7
8074,7
8084,7
8088,7
8093,7
8094,7
8098,7
8103,7
8113,7
8131,7
8142,7
8160,7
8163,7
8171,7
8178,7
8194,7
8206,7
8208,7
8212,7
8213,7
8215,7
8216,7
8218,7
8222,7
8227,7
8231,7
8232,7
8237,7
8240,7
8241,7
8245,7
8249,7
8250,7
8251,7
8254,7
8255,7
8258,7
8271,7
8280,7
8281,7
8283,7
8284,7
8291,7
8293,7
8298,7
8299,7
8307,7
8314,7
8317,7
8333,7
8339,7
8347,7
8374,7
8381,7
8383,7
8384,7
8385,7
8397,7
8402,7
8403,7
8424,7
8426,7
8441,7
8483,7
8485,7
8497,7
8502,7
8504,7
8516,7
8524,7
8541,7
8546,7
8551,7
8563,7
8566,7
8576,7
8597,7
8604,7
8624,7
8658,7
8674,7
8685,7
8687,7
8690,7
8692,7
8695,7
8705,7
8706,7
8739,7
8742,7
8743,7
8749,7
8752,7
8767,7
8824,7
8834,7
8836,7
8869,7
8881,7
8886,7
8890,7
8892,7
8905,7
8906,7
8919,7
8929,7
8936,7
8944,7
8948,7
8967,7
8969,7
8973,7
8976,7
8980,7
8985,7
8989,7
8990,7
9002,7
9006,7
9007,7
9010,7
9025,7
9035,7
9044,7
9051,7
9053,7
9058,7
9074,7
9088,7
9089,7
9094,7
9151,7
9166,7
9198,7
9229,7
9232,7
9234,7
9240,7
9268,7
9274,7
9276,7
9278,7
9280,7
9282,7
9285,7
9287,7
9314,7
9324,7
9326,7
9330,7
9336,7
9353,7
9358,7
9359,7
9360,7
9367,7
9388,7
9392,7
9395,7
9397,7
9399,7
9402,7
9405,7
9418,7
9427,7
9442,7
9445,7
9478,7
9480,7
9481,7
9491,7
9498,7
9500,7
9501,7
9507,7
9508,7
9512,7
9517,7
9525,7
9529,7
9576,7
9586,7
9598,7
9613,7
9618,7
9627,7
9650,7
9656,7
9664,7
9668,7
9684,7
9687,7
9701,7
9709,7
9711,7
9715,7
9720,7
9735,7
9751,7
9760,7
9765,7
9769,7
9770,7
9773,7
9776,7
9781,7
9795,7
9798,7
9809,7
9818,7
9820,7
9824,7
9840,7
9855,7
9898,7
9901,7
9908,7
9924,7
9936,7
9941,7
9955,7
9968,7
9985,7
9996,7
9998,7
10002,7
10008,7
10009,7
10025,7
10044,7
10045,7
10052,7
10053,7
10056,7
10060,7
10069,7
10089,7
10095,7
10097,7
10107,7
10112,7
10115,7
10117,7
10128,7
10130,7
10173,7
10175,7
10180,7
10243,7
10248,7
10264,7
10283,7
10289,7
10294,7
10314,7
10322,7
10326,7
10349,7
10352,7
10353,7
10358,7
10359,7
10365,7
10374,7
10376,7
10378,7
10382,7
10389,7
10393,7
10397,7
10406,7
10409,7
10415,7
10430,7
10457,7
10463,7
10470,7
10481,7
10482,7
10493,7
10497,7
10507,7
10508,7
10520,7
10530,7
10533,7
10554,7
10561,7
10572,7
10585,7
10591,7
10594,7
10595,7
10604,7
10605,7
10610,7
10629,7
10632,7
10640,7
10652,7
10661,7
10667,7
10670,7
10681,7
10689,7
10703,7
10709,7
10713,7
10714,7
10727,7
10747,7
10749,7
10796,7
10809,7
10862,7
10869,7
10880,7
10887,7
10910,7
10943,7
10950,7
10954,7
10972,7
11001,7
11003,7
11005,7
11020,7
11028,7
11034,7
11036,7
11049,7
11061,7
11062,7
11072,7
11098,7
11101,7
11105,7
11120,7
11143,7
11156,7
11187,7
11194,7
11207,7
11213,7
11215,7
11243,7
11262,7
11267,7
11272,7
11274,7
11290,7
11299,7
11305,7
11309,7
11370,7
11376,7
11380,7
11388,7
11418,7
11430,7
11438,7
11496,7
11522,7
11524,7
11586,7
11593,7
11633,7
11649,7
11676,7
11683,7
11687,7
11727,7
11784,7
11807,7
11833,7
11844,7
11876,7
11879,7
11885,7
11888,7
11911,7
11914,7
11923,7
11926,7
11930,7
11932,7
11939,7
11948,7
11962,7
11964,7
11965,7
11972,7
12003,7
12014,7
12032,7
12050,7
12057,7
12130,7
12131,7
12157,7
12159,7
12170,7
12184,7
12188,7
12189,7
12195,7
12212,7
12221,7
12233,7
12248,7
12284,7
12286,7
12301,7
12326,7
12328,7
12338,7
12355,7
12381,7
12439,7
12508,7
12530,7
12542,7
12552,7
12553,7
12567,7
12570,7
12574,7
12586,7
12587,7
12594,7
12617,7
12634,7
12669,7
12813,7
12815,7
12840,7
12841,7
12910,7
13194,7
13244,7
13268,7
13272,7
13276,7
13295,7
13414,7
13492,7
13549,7
13564,7
13614,7
13623,7
13638,7
13644,7
13753,7
13802,7
13822,7
13842,7
13848,7
13851,7
13862,7
13878,7
13894,7
13900,7
14018,7
14060,7
6,6
9,6
20,6
42,6
52,6
53,6
56,6
59,6
72,6
137,6
169,6
213,6
214,6
235,6
237,6
240,6
241,6
244,6
263,6
270,6
273,6
277,6
278,6
280,6
282,6
286,6
291,6
295,6
318,6
321,6
327,6
333,6
340,6
345,6
348,6
354,6
355,6
372,6
386,6
389,6
395,6
399,6
401,6
406,6
414,6
424,6
444,6
447,6
450,6
478,6
483,6
498,6
510,6
519,6
523,6
529,6
545,6
551,6
552,6
553,6
556,6
559,6
572,6
576,6
587,6
589,6
605,6
608,6
612,6
621,6
622,6
634,6
643,6
647,6
650,6
651,6
684,6
686,6
699,6
707,6
710,6
711,6
714,6
717,6
728,6
736,6
737,6
742,6
750,6
759,6
766,6
767,6
770,6
778,6
784,6
786,6
789,6
801,6
804,6
809,6
824,6
825,6
830,6
844,6
873,6
897,6
903,6
916,6
931,6
934,6
941,6
944,6
945,6
955,6
963,6
965,6
986,6
995,6
1027,6
1033,6
1035,6
1041,6
1042,6
1045,6
1056,6
1059,6
1062,6
1064,6
1067,6
1072,6
1111,6
1113,6
1119,6
1122,6
1129,6
1133,6
1142,6
1164,6
1171,6
1178,6
1180,6
1184,6
1194,6
1200,6
1206,6
1212,6
1215,6
1231,6
1233,6
1237,6
1241,6
1245,6
1262,6
1274,6
1280,6
1282,6
1299,6
1306,6
1327,6
1328,6
1329,6
1345,6
1375,6
1393,6
1397,6
1400,6
1418,6
1429,6
1430,6
1442,6
1459,6
1460,6
1477,6
1481,6
1486,6
1503,6
1506,6
1508,6
1533,6
1536,6
1537,6
1542,6
1547,6
1559,6
1571,6
1574,6
1576,6
1595,6
1603,6
1607,6
1642,6
1644,6
1653,6
1685,6
1686,6
1687,6
1689,6
1691,6
1694,6
1719,6
1727,6
1729,6
1734,6
1735,6
1738,6
1773,6
1777,6
1780,6
1792,6
1795,6
1797,6
1810,6
1811,6
1832,6
1846,6
1848,6
1859,6
1864,6
1871,6
1874,6
1877,6
1878,6
1879,6
1882,6
1890,6
1891,6
1895,6
1897,6
1902,6
1905,6
1918,6
1928,6
1945,6
1951,6
1962,6
1964,6
1968,6
1969,6
1970,6
1971,6
1981,6
1996,6
1999,6
2007,6
2017,6
2021,6
2042,6
2055,6
2063,6
2067,6
2072,6
2075,6
2076,6
2080,6
2083,6
2092,6
2100,6
2102,6
2107,6
2110,6
2111,6
2112,6
2115,6
2117,6
2131,6
2137,6
2139,6
2148,6
2149,6
2151,6
2152,6
2157,6
2164,6
2165,6
2167,6
2168,6
2169,6
2170,6
2178,6
2182,6
2200,6
2203,6
2211,6
2222,6
2225,6
2232,6
2255,6
2267,6
2289,6
2291,6
2293,6
2308,6
2311,6
2320,6
2328,6
2338,6
2350,6
2353,6
2376,6
2383,6
2391,6
2398,6
2405,6
2407,6
2422,6
2431,6
2433,6
2435,6
2438,6
2442,6
2445,6
2448,6
2452,6
2464,6
2480,6
2491,6
2499,6
2504,6
2507,6
2510,6
2520,6
2523,6
2533,6
2540,6
2552,6
2555,6
2557,6
2589,6
2590,6
2597,6
2617,6
2624,6
2635,6
2658,6
2691,6
2694,6
2695,6
2696,6
2697,6
2700,6
2706,6
2709,6
2723,6
2726,6
2749,6
2750,6
2751,6
2755,6
2772,6
2777,6
2785,6
2797,6
2798,6
2801,6
2807,6
2817,6
2818,6
2829,6
2853,6
2897,6
2908,6
2912,6
2916,6
2933,6
2940,6
2957,6
2963,6
2972,6
2984,6
2997,6
3020,6
3036,6
3048,6
3075,6
3076,6
3084,6
3092,6
3098,6
3100,6
3111,6
3115,6
3124,6
3126,6
3127,6
3128,6
3134,6
3137,6
3140,6
3148,6
3166,6
3167,6
3191,6
3192,6
3201,6
3211,6
3218,6
3227,6
3247,6
3257,6
3266,6
3276,6
3288,6
3289,6
3319,6
3321,6
3323,6
3331,6
3334,6
3336,6
3358,6
3360,6
3365,6
3400,6
3407,6
3412,6
3415,6
3418,6
3426,6
3429,6
3434,6
3435,6
3439,6
3467,6
3473,6
3480,6
3481,6
3484,6
3502,6
3507,6
3510,6
3511,6
3514,6
3516,6
3524,6
3531,6
3538,6
3540,6
3543,6
3556,6
3567,6
3570,6
3579,6
3580,6
3581,6
3584,6
3594,6
3602,6
3604,6
3611,6
3619,6
3621,6
3629,6
3658,6
3659,6
3660,6
3663,6
3674,6
3685,6
3686,6
3687,6
3692,6
3698,6
3699,6
3703,6
3724,6
3726,6
3730,6
3743,6
3746,6
3753,6
3760,6
3762,6
3764,6
3770,6
3776,6
3785,6
3800,6
3808,6
3812,6
3813,6
3815,6
3818,6
3827,6
3830,6
3833,6
3835,6
3840,6
3845,6
3858,6
3860,6
3870,6
3874,6
3877,6
3885,6
3895,6
3898,6
3899,6
3906,6
3916,6
3917,6
3918,6
3932,6
3936,6
3938,6
3943,6
3962,6
3966,6
3975,6
3978,6
3987,6
3988,6
3993,6
4018,6
4026,6
4030,6
4032,6
4040,6
4045,6
4073,6
4076,6
4086,6
4091,6
4104,6
4106,6
4115,6
4120,6
4127,6
4129,6
4132,6
4136,6
4141,6
4142,6
4146,6
4150,6
4156,6
4158,6
4175,6
4188,6
4189,6
4230,6
4231,6
4233,6
4243,6
4246,6
4254,6
4258,6
4267,6
4271,6
4274,6
4284,6
4286,6
4296,6
4303,6
4304,6
4319,6
4348,6
4349,6
4354,6
4355,6
4365,6
4376,6
4377,6
4378,6
4410,6
4414,6
4427,6
4433,6
4436,6
4461,6
4463,6
4486,6
4509,6
4511,6
4517,6
4522,6
4530,6
4531,6
4533,6
4535,6
4548,6
4559,6
4560,6
4566,6
4591,6
4594,6
4597,6
4598,6
4616,6
4625,6
4631,6
4635,6
4636,6
4649,6
4657,6
4661,6
4669,6
4678,6
4679,6
4686,6
4688,6
4724,6
4726,6
4735,6
4743,6
4748,6
4756,6
4758,6
4760,6
4767,6
4770,6
4777,6
4780,6
4782,6
4785,6
4787,6
4792,6
4795,6
4805,6
4824,6
4828,6
4832,6
4843,6
4851,6
4868,6
4870,6
4874,6
4884,6
4886,6
4900,6
4901,6
4907,6
4911,6
4934,6
4939,6
4940,6
4949,6
4950,6
4951,6
4968,6
4970,6
4973,6
4977,6
4979,6
4994,6
4995,6
5006,6
5016,6
5019,6
5031,6
5053,6
5064,6
5065,6
5075,6
5086,6
5105,6
5112,6
5113,6
5117,6
5122,6
5123,6
5141,6
5147,6
5150,6
5153,6
5154,6
5156,6
5160,6
5185,6
5211,6
5219,6
5222,6
5230,6
5251,6
5261,6
5265,6
5280,6
5304,6
5314,6
5321,6
5327,6
5331,6
5343,6
5362,6
5363,6
5385,6
5387,6
5425,6
5427,6
5429,6
5441,6
5442,6
5453,6
5488,6
5496,6
5497,6
5505,6
5511,6
5514,6
5515,6
5547,6
5566,6
5568,6
5574,6
5575,6
5579,6
5580,6
5587,6
5597,6
5601,6
5603,6
5610,6
5611,6
5616,6
5624,6
5652,6
5662,6
5667,6
5671,6
5672,6
5680,6
5690,6
5694,6
5697,6
5705,6
5709,6
5713,6
5719,6
5735,6
5756,6
5758,6
5802,6
5808,6
5809,6
5829,6
5834,6
5838,6
5847,6
5852,6
5854,6
5857,6
5865,6
5881,6
5895,6
5898,6
5907,6
5911,6
5915,6
5932,6
5939,6
5954,6
5961,6
5964,6
5969,6
5973,6
5981,6
5989,6
5993,6
5994,6
6000,6
6008,6
6009,6
6020,6
6023,6
6028,6
6031,6
6042,6
6047,6
6048,6
6051,6
6054,6
6055,6
6066,6
6076,6
6095,6
6097,6
6106,6
6107,6
6109,6
6125,6
6129,6
6132,6
6137,6
6145,6
6149,6
6150,6
6152,6
6153,6
6155,6
6162,6
6171,6
6177,6
6182,6
6187,6
6199,6
6202,6
6206,6
6212,6
6218,6
6226,6
6229,6
6267,6
6286,6
6303,6
6305,6
6307,6
6321,6
6322,6
6328,6
6336,6
6361,6
6363,6
6399,6
6402,6
6408,6
6409,6
6413,6
6425,6
6426,6
6446,6
6452,6
6456,6
6464,6
6469,6
6484,6
6489,6
6506,6
6508,6
6509,6
6516,6
6528,6
6530,6
6534,6
6538,6
6542,6
6573,6
6576,6
6577,6
6588,6
6599,6
6626,6
6633,6
6658,6
6668,6
6689,6
6703,6
6705,6
6718,6
6732,6
6757,6
6762,6
6763,6
6765,6
6767,6
6776,6
6786,6
6790,6
6796,6
6804,6
6813,6
6818,6
6825,6
6831,6
6834,6
6835,6
6848,6
6849,6
6850,6
6853,6
6854,6
6861,6
6862,6
6876,6
6879,6
6884,6
6885,6
6886,6
6888,6
6889,6
6892,6
6908,6
6911,6
6921,6
6926,6
6930,6
6939,6
6947,6
6959,6
6963,6
6968,6
6974,6
6979,6
6989,6
7002,6
7013,6
7029,6
7036,6
7062,6
7066,6
7074,6
7085,6
7089,6
7105,6
7107,6
7114,6
7115,6
7123,6
7134,6
7140,6
7141,6
7153,6
7159,6
7160,6
7165,6
7167,6
7174,6
7179,6
7181,6
7182,6
7186,6
7188,6
7193,6
7196,6
7198,6
7227,6
7230,6
7236,6
7242,6
7247,6
7266,6
7268,6
7278,6
7279,6
7291,6
7306,6
7325,6
7335,6
7343,6
7349,6
7361,6
7362,6
7397,6
7406,6
7420,6
7427,6
7431,6
7442,6
7445,6
7448,6
7454,6
7485,6
7486,6
7490,6
7504,6
7516,6
7517,6
7535,6
7537,6
7555,6
7568,6
7576,6
7578,6
7584,6
7598,6
7600,6
7604,6
7606,6
7609,6
7640,6
7641,6
7659,6
7665,6
7666,6
7670,6
7672,6
7674,6
7677,6
7684,6
7692,6
7694,6
7697,6
7704,6
7709,6
7719,6
7730,6
7737,6
7740,6
7744,6
7761,6
7765,6
7773,6
7783,6
7790,6
7795,6
